,YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
0,201201,59807,357082,4,1.09,NNE,PETERSBURG,38.5137,-87.2701,3830822,8716206
1,201201,59808,357074,1,3.06,ENE,GRAYS RIVER,46.3662,-123.5404,4621972,12332424
2,201201,59808,357074,2,2.64,NE,GRAYS RIVER,46.3765,-123.5601,4622590,12333606
3,201201,59808,357074,3,1.37,NW,GRAYS RIVER,46.3633,-123.6213,4621798,12337278
4,201201,59808,357074,4,2.43,WNW,EDEN,46.3109,-123.6985,4618654,12341910
5,201201,59808,357074,5,1.11,WSW,EDEN,46.2943,-123.6717,4617658,12340302
6,201201,59809,357075,1,0.57,W,CHICKAMAUGA,35.07,-85.26,354200,8515600
7,201201,59809,357076,1,1.33,ESE,GLOVER HILL,35.06,-85.63,353600,8537800
8,201201,59811,357148,1,3.13,WNW,ROBERTS,44.9104,-123.1622,4454624,1239732
9,201201,59811,357148,2,4.36,WNW,KEIZER,45.0114,-123.1073,45684,1236438
10,201201,59811,357148,3,2.63,ESE,CHEMAWA,44.9901,-122.948,4459406,12256880
11,201201,59811,357148,4,1.55,NW,AUMSVILLE,44.8471,-122.8903,4450826,12253418
12,201201,59811,357148,5,3.41,SW,TURNER,44.8111,-122.9727,4448666,12258362
13,201201,59811,357149,1,0.96,NNE,FRY,44.5934,-123.0249,4435604,1231494
14,201201,59811,357149,2,0.79,S,PIRTLE,44.5885,-123.1495,4435310,1238970
15,201201,59811,357149,3,4.69,WSW,DEVER,44.6823,-123.1595,4440938,1239570
16,201201,59811,357149,4,1.54,ENE,MILLERSBURG,44.6867,-123.0201,4441202,1231206
17,201201,59811,357150,1,0.65,WSW,SCIO,44.6965,-122.8423,4441790,12250538
18,201201,59811,357150,2,1.54,WSW,SCIO,44.6954,-122.8607,4441724,12251642
19,201201,59811,357150,3,0.71,SE,WEST SCIO,44.7118,-122.8612,4442708,12251672
20,201201,59811,357150,4,1.1,NNW,SCIO,44.7142,-122.8404,4442852,12250424
21,201201,59812,357083,1,0.0,N,DUNMOR,37.07,-87.0,374200,8700
22,201201,59812,357083,2,0.0,N,GREENVILLE,37.2,-87.18,3712000,8710800
23,201201,59824,357228,1,0.0,N,MT STERLING,38.05,-83.95,383000,8357000
24,201201,59824,357229,1,2.0,SSE,FRENCHBURG,37.9233,-83.616,3755398,8336960
25,201201,59824,357230,1,0.0,N,GRASSY CREEK,37.87,-83.35,3752200,8321000
26,201201,59824,357232,1,0.0,N,STANTON,37.85,-83.87,3751000,8352200
27,201201,59824,357233,1,5.0,NNW,MC KEE,37.4969,-84.0349,3729814,842094
28,201201,59824,357234,1,3.0,SW,BEATTYVILLE,37.5493,-83.7587,3732958,8345522
29,201201,59824,357236,1,0.0,N,JACKSON,37.55,-83.38,3733000,8322800
30,201201,59824,357237,1,0.0,N,JACKSON,37.55,-83.38,3733000,8322800
31,201201,59824,357240,1,3.0,NE,CAMP LEWIS,37.6107,-83.1413,3736642,838478
32,201201,59824,357241,1,0.0,N,DOTSON,37.65,-82.87,3739000,8252200
33,201201,59824,357242,1,2.0,SW,MARTIN,37.5495,-82.7758,3732970,8246548
34,201201,59824,357243,1,1.0,E,EMMA,37.63,-82.7017,3737800,8242102
35,201201,59824,367563,1,0.69,N,RAVENNA,37.69,-83.95,3741400,8357000
36,201201,59824,367564,1,0.88,SE,BARNES MOUNTAIN,37.62,-83.91,3737200,8354600
37,201201,59824,367566,1,0.88,NW,RICE STATION,37.71,-84.06,3742600,843600
38,201201,59865,357431,1,2.95,SSE,HAWAIIAN BEACHES,19.5137,-154.8962,1930822,15453772
39,201201,59865,357431,2,2.34,W,KALAPANA,19.3463,-155.0157,1920778,155942
40,201201,59865,357432,1,1.44,S,HAWAIIAN BEACHES,19.5293,-154.9182,1931758,15455092
41,201201,59865,357432,2,3.34,SSE,VOLCANO,19.3739,-155.2148,1922434,15512888
42,201201,59865,357433,1,3.22,ENE,VOLCANO,19.4309,-155.1819,1925854,15510914
43,201201,59865,357433,2,2.7,WNW,NAALEHU,19.0782,-155.6104,194692,15536624
44,201201,59865,357434,1,0.63,SSE,PRINCEVILLE,22.2116,-159.4762,2212696,15928572
45,201201,59865,357434,2,0.71,SSE,PRINCEVILLE,22.2103,-159.4765,2212618,15928590
46,201201,59865,357434,3,0.71,SSE,PRINCEVILLE,22.2107,-159.4754,2212642,15928524
47,201201,59865,357434,4,0.66,SSE,PRINCEVILLE,22.2114,-159.4755,2212684,15928530
48,201201,59865,357435,1,1.58,N,KAPAA,22.1028,-159.3205,226168,15919230
49,201201,59865,357435,2,1.44,NNE,KAPAA,22.099,-159.3107,225940,15918642
50,201201,59865,357435,3,1.32,NNE,KAPAA,22.0974,-159.3115,225844,15918690
51,201201,59865,357435,4,1.52,N,KAPAA,22.101999999999997,-159.3221,226120,15919326
52,201201,59871,357489,1,2.07,S,NEW SIGHT,31.62,-90.45,3137200,9027000
53,201201,59871,357491,1,0.91,SE,ROCKPORT,31.79,-90.16,3147400,909600
54,201201,59871,357492,1,3.59,E,STRONGHOPE,31.74,-90.22,3144400,9013200
55,201201,59871,357492,2,2.0,SW,ROCKPORT,31.7769,-90.1905,3146614,9011430
56,201201,59871,357493,1,1.42,W,MAYBANK,31.4223,-89.404,3125338,8924240
57,201201,59871,357493,2,3.8,NNW,MACEDONIA,31.4264,-89.2145,3125584,8912870
58,201201,59871,357493,3,1.25,N,MC CALLUM,31.2481,-89.2193,3114886,8913158
59,201201,59871,357493,4,4.67,W,BONHOMIE,31.2716,-89.3985,3116296,8923910
60,201201,59871,357494,1,0.85,NNE,(LUL)HESLER FLD LAUR,31.6821,-89.1671,3140926,8910026
61,201201,59871,357494,2,2.02,SE,LAUREL,31.6809,-89.1039,3140854,896234
62,201201,59871,357494,3,1.76,WSW,ERRATA,31.758000000000003,-89.0964,3145480,895784
63,201201,59871,357494,4,1.08,WNW,HOY,31.758000000000003,-89.1657,3145480,899942
64,201202,59873,357719,1,0.0,N,OZARK,31.44,-85.64,3126400,8538400
65,201202,59873,357721,1,0.72,SSW,GENEVA MUNICIPAL ARPT,31.041,-85.866,312460,8551960
66,201202,59873,357722,1,0.0,N,OZARK,31.44,-85.64,3126400,8538400
67,201202,59873,357723,1,0.0,N,DOTHAN,31.22,-85.39,3113200,8523400
68,201202,59874,357743,1,2.25,SE,SCHLEY,31.21,-83.79,3112600,8347400
69,201202,59874,357744,1,0.0,N,WAGON WHEEL,31.23,-83.46,3113800,8327600
70,201202,59874,357745,1,2.16,NNW,MASSEE,31.22,-83.36,3113200,8321600
71,201202,59874,357746,1,1.5,NNW,COTTLE,31.22,-83.32,3113200,8319200
72,201202,59874,357747,1,0.07,N,WEST BAINBRIDGE,30.910999999999998,-84.58,3054660,8434800
73,201202,59874,357748,1,2.6,SE,DRAKES STILL,30.784000000000002,-84.8684,3047040,8452104
74,201202,59874,357749,1,0.93,W,I-75 AT EXIT 5,30.6824,-83.2355,3040944,8314130
75,201202,59874,357751,1,0.0,N,TIFTON,31.45,-83.5,3127000,8330000
