,FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
0,197101,15,1130,1005726,9996462,D,01/15/1971 11:30:00,,,,197101
1,197102,4,2015,1005727,9976288,D,02/04/1971 20:15:00,,,,197102
2,197102,26,1230,1005728,9976304,D,02/26/1971 12:30:00,,,,197102
3,197102,4,1715,1005729,10048406,D,02/04/1971 17:15:00,,,,197102
4,197102,21,1600,1005730,10048633,D,02/21/1971 16:00:00,,,,197102
5,197102,21,1605,1005731,10048634,D,02/21/1971 16:05:00,,,,197102
6,197102,21,1615,1005732,10048636,D,02/21/1971 16:15:00,,,,197102
7,197102,21,1625,1005733,10048637,D,02/21/1971 16:25:00,,,,197102
8,197102,21,1635,1005734,10048638,D,02/21/1971 16:35:00,,,,197102
9,197102,21,1700,1005735,10048641,D,02/21/1971 17:00:00,,,,197102
10,197102,21,1706,1005736,10048642,D,02/21/1971 17:06:00,,,,197102
11,197102,21,1730,1005737,10048644,D,02/21/1971 17:30:00,,,,197102
12,197102,21,1740,1005738,10048645,D,02/21/1971 17:40:00,,,,197102
13,197102,22,1630,1005739,10088066,D,02/22/1971 16:30:00,,,,197102
14,197102,21,1450,1005740,10030902,D,02/21/1971 14:50:00,,,,197102
15,197103,10,200,1005741,10030912,D,03/10/1971 02:00:00,,,,197103
16,197103,12,1830,1005742,10135015,D,03/12/1971 18:30:00,,,,197103
17,197104,27,1925,1005743,10036053,D,04/27/1971 19:25:00,,,,197104
18,197104,27,2035,1005744,10036059,D,04/27/1971 20:35:00,,,,197104
19,197104,27,2153,1005745,10036062,D,04/27/1971 21:53:00,,,,197104
20,197104,27,1543,1005746,10011200,D,04/27/1971 15:43:00,,,,197104
21,197104,23,1730,1005747,9997572,D,04/23/1971 17:30:00,,,,197104
22,197105,9,2013,1005748,10048688,D,05/09/1971 20:13:00,,,,197105
23,197105,5,1755,1005749,10059255,D,05/05/1971 17:55:00,,,,197105
24,197105,7,1800,1005750,10110952,D,05/07/1971 18:00:00,,,,197105
25,197105,6,1100,1005751,10006493,D,05/06/1971 11:00:00,,,,197105
26,197105,23,1745,1005752,10135116,D,05/23/1971 17:45:00,,,,197105
27,197106,24,1800,1005753,10013526,D,06/24/1971 18:00:00,,,,197106
28,197107,18,1630,1005754,10148953,D,07/18/1971 16:30:00,,,,197107
29,197112,14,2315,1005755,10055935,D,12/14/1971 23:15:00,,,,197112
30,197112,15,235,1005756,10055945,D,12/15/1971 02:35:00,,,,197112
