,FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
0,201706,30,0,33428,700794,I,06/30/2017 00:00:00,,F,Permanent Home,201706.0
1,201706,20,0,33580,702637,D,06/20/2017 00:00:00,,M,Mobile/Trailer Home,201706.0
2,201706,17,0,33579,702637,D,06/17/2017 00:00:00,,M,Under Tree,201706.0
3,201706,6,0,33512,707166,D,06/06/2017 00:00:00,56.0,F,Outside/Open Areas,201706.0
4,201706,3,0,33513,707167,D,06/03/2017 00:00:00,39.0,M,Outside/Open Areas,201706.0
5,201706,6,0,33514,707167,I,06/06/2017 00:00:00,62.0,M,Outside/Open Areas,201706.0
6,201706,6,0,33515,707167,I,06/06/2017 00:00:00,49.0,M,Outside/Open Areas,201706.0
7,201706,6,0,33516,707167,D,06/06/2017 00:00:00,40.0,M,Outside/Open Areas,201706.0
8,201706,9,0,33517,707167,I,06/09/2017 00:00:00,76.0,M,Outside/Open Areas,201706.0
9,201706,16,0,33518,707169,D,06/16/2017 00:00:00,55.0,M,Outside/Open Areas,201706.0
10,201706,16,0,33519,707169,D,06/16/2017 00:00:00,55.0,F,Permanent Structure,201706.0
11,201706,20,0,33527,707173,D,06/20/2017 00:00:00,42.0,M,Unknown,201706.0
12,201706,20,0,33528,707173,D,06/20/2017 00:00:00,41.0,M,Unknown,201706.0
13,201706,17,0,33520,707173,D,06/17/2017 00:00:00,34.0,M,Outside/Open Areas,201706.0
14,201706,18,0,33521,707173,I,06/18/2017 00:00:00,52.0,M,Outside/Open Areas,201706.0
15,201706,20,0,33526,707173,I,06/20/2017 00:00:00,57.0,M,Outside/Open Areas,201706.0
16,201706,22,0,33529,707173,D,06/22/2017 00:00:00,79.0,M,Outside/Open Areas,201706.0
17,201706,25,0,33535,707173,D,06/25/2017 00:00:00,49.0,M,Outside/Open Areas,201706.0
18,201706,28,0,33537,707173,D,06/28/2017 00:00:00,37.0,M,Outside/Open Areas,201706.0
19,201706,19,0,33522,707173,D,06/19/2017 00:00:00,68.0,M,Permanent Home,201706.0
20,201706,19,0,33523,707173,D,06/19/2017 00:00:00,36.0,F,Permanent Home,201706.0
21,201706,19,0,33524,707173,D,06/19/2017 00:00:00,69.0,F,Permanent Home,201706.0
22,201706,19,0,33525,707173,I,06/19/2017 00:00:00,77.0,M,Permanent Home,201706.0
23,201706,23,0,33530,707173,D,06/23/2017 00:00:00,69.0,F,Permanent Home,201706.0
24,201706,23,0,33531,707173,D,06/23/2017 00:00:00,73.0,F,Permanent Home,201706.0
25,201706,24,0,33532,707173,D,06/24/2017 00:00:00,52.0,M,Permanent Home,201706.0
26,201706,24,0,33533,707173,D,06/24/2017 00:00:00,73.0,M,Permanent Home,201706.0
27,201706,24,0,33534,707173,D,06/24/2017 00:00:00,61.0,F,Permanent Home,201706.0
28,201706,26,0,33536,707173,D,06/26/2017 00:00:00,70.0,M,Permanent Home,201706.0
29,201706,30,0,33539,707174,D,06/30/2017 00:00:00,43.0,M,Outside/Open Areas,201706.0
30,201706,30,0,33538,707174,D,06/30/2017 00:00:00,69.0,M,Permanent Home,201706.0
31,201706,7,0,33545,707691,I,06/07/2017 00:00:00,1.0,F,Vehicle/Towed Trailer,201706.0
32,201706,7,0,33546,707691,I,06/07/2017 00:00:00,2.0,F,Vehicle/Towed Trailer,201706.0
33,201706,24,0,33552,708125,D,06/24/2017 00:00:00,71.0,M,Outside/Open Areas,201706.0
34,201706,23,0,33558,709859,D,06/23/2017 00:00:00,3.0,M,Vehicle/Towed Trailer,201706.0
35,201706,25,0,33596,709875,D,06/25/2017 00:00:00,14.0,M,In Water,201706.0
36,201706,27,0,33600,709890,D,06/27/2017 00:00:00,34.0,M,Heavy Equipment/Construction,201706.0
