,YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
45,200405,1171689,5401948,1,2.0,NE,HEBRON,40.1,-99.18333,,
46,200405,1172302,5403819,1,,,JANESVILLE,42.68333,-89.01666999999999,,
47,200406,1172578,5403820,1,,,LINDALE,32.51667,-95.4,,
48,200406,1172579,5403821,1,2.0,W,KILGORE,32.38333,-94.91667,,
49,200406,1173942,5407331,1,10.0,SE,LEWISTOWN,46.96667,-109.26666999999999,,
50,200406,1173943,5407332,1,10.0,NE,LINCOLN,,,,
51,200406,1173944,5407333,1,10.0,NE,LINCOLN,,,,
52,200406,1173945,5407334,1,10.0,SW,BABB,48.75,-113.58333,,
53,200406,1173946,5407335,1,,,WHITE SULPHUR SPGS,46.55,-110.91667,,
54,200406,1173947,5407336,1,,,KIOWA,48.55,-113.26666999999999,,
55,200406,1173948,5407337,1,,,SIMMS,47.5,-111.93333,,
56,200406,1173949,5407338,1,,,CHOTEAU,47.81667,-112.18333,,
57,200406,1173950,5407339,1,15.0,W,CASCADE,47.26667,-112.03333,,
58,200406,1174041,5407572,1,12.0,NE,SHERIDAN LAKE,38.58333,-102.13333,,
59,200406,1173761,5407649,1,,,,,,,
60,200406,1173761,5407650,1,,,,,,,
61,200406,1173761,5407651,1,,,,,,,
62,200406,1173761,5407652,1,,,,,,,
63,200406,1173762,5407653,1,31.0,S,MOUTH OF SABINE RIVER,,,,
64,200406,1173763,5407654,1,42.0,S,MOUTH OF SABINE RIVER,,,,
65,200406,1173764,5407655,1,30.0,S,CAMERON,,,,
66,200406,1173765,5407656,1,,,RAGLEY,,,,
67,200406,1173766,5407657,1,39.0,SSE,CAMERON,,,,
68,200406,1173767,5407658,1,35.0,S,CAMERON,,,,
69,200406,1173656,5407289,1,4.0,S,PICAYUNE,30.48333,-89.68333,,
70,200406,1173888,5407326,1,,,LINCOLN,40.15,-89.36667,,
71,200406,1173888,5407327,1,,,MC LEAN,40.31667,-89.16667,,
72,200406,1173888,5407328,1,,,DANVILLE,40.13333,-87.61667,,
73,200406,1173940,5407329,1,22.0,SW,LEWISTOWN,46.83333,-109.75,,
74,200406,1173941,5407330,1,16.0,SW,HOBSON,46.83333,-110.1,,
75,200406,1173788,5406333,1,,,MT STERLING,38.05,-83.95,,
76,200406,1173789,5406334,1,,,JUDY,38.13333,-83.96667,,
77,200406,1173790,5406335,1,,,ROYALTON,37.68333,-83.01666999999999,,
78,200406,1173791,5406336,1,,,IVYTON,37.71667,-82.98333000000001,,
79,200406,1173792,5406337,1,,,VAN LEAR JCT,37.75,-82.75,,
80,200406,1173793,5406338,1,,,HINDMAN,37.33333,-82.98333000000001,,
81,200406,1173794,5406339,1,,,HAROLD,37.55,-82.63333,,
82,200406,1174210,5406340,1,,,RYAN,34.01667,-97.95,,
83,200406,1174210,5406341,1,3.0,W,RANDLETT,34.18333,-98.51666999999999,,
84,200406,1173918,5406342,1,,,MOUNDS,36.21667,-96.36667,,
85,200406,1173581,5406397,1,,,WESTMINSTER,39.58333,-77.0,,
86,200406,1173584,5406465,1,5.0,SE,ANNAPOLIS,,,,
87,200406,1173584,5406466,1,7.0,W,RIVIERA BEACH,,,,
88,200406,1173585,5406467,1,5.0,W,WALLVILLE,,,,
89,200406,1173585,5406468,1,,,BRANDYWINE,,,,
90,200406,1173867,5406929,1,,,ANTWERP,41.18333,-84.73333000000001,,
91,200406,1173867,5406930,1,,,DEFIANCE,41.28333,-84.35,,
92,200406,1173867,5406931,1,,,COUNTYWIDE,41.11667,-84.56667,,
93,200406,1173867,5406932,1,,,COUNTYWIDE,41.33333,-84.5,,
94,200406,1173867,5406933,1,,,NEY,,,,
95,200406,1173867,5406934,1,3.0,S,NEW BAVARIA,41.15,-84.16667,,
96,200406,1173867,5406935,1,,,MILLER CITY,41.1,-84.13333,,
97,200406,1173977,5406936,1,1.0,E,BLANKET,31.816670000000002,-98.76666999999999,,
98,200406,1173977,5406937,1,,,COUNTYWIDE,31.16667,-98.81667,,
99,200406,1173978,5406938,1,,,HASKELL,33.16667,-99.75,,
100,200406,1173978,5406939,1,,,ALBANY,32.73333,-99.3,,
101,200406,1173978,5406940,1,,,ALBANY,32.73333,-99.3,,
102,200406,1173978,5406941,1,,,,,,,
103,200406,1173978,5406942,1,,,,,,,
104,200406,1173978,5406943,1,,,,,,,
105,200406,1173867,5407015,1,,,COUNTYWIDE,,,,
106,200406,1173868,5407016,1,,,MICHIGAN CITY,41.71667,-86.9,,
107,200406,1173868,5407017,1,,,SOUTH BEND,41.66667,-86.25,,
108,200406,1173868,5407018,1,,,ELKHART,41.68333,-85.96667,,
109,200406,1173868,5407019,1,,,NORTH WEBSTER,41.31667,-85.7,,
110,200406,1173868,5407020,1,2.0,S,PERU,40.71667,-86.06667,,
111,200406,1173868,5407021,1,,,LIGONIER,41.46667,-85.58333,,
112,200406,1173868,5407022,1,5.0,NW,ANGOLA,41.68333,-85.06667,,
113,200406,1173590,5406616,1,2.0,S,DUNKIRK,,,,
114,200406,1173590,5406617,1,,,WESTERNPORT,,,,
115,200406,1173591,5406618,1,10.0,W,RIVIERA BEACH,,,,
116,200406,1173591,5406619,1,3.0,N,RIVIERA BEACH,,,,
117,200406,1173591,5406620,1,3.0,NW,POOLES ISLAND,,,,
118,200406,1173592,5406621,1,,,COVE PT,,,,
119,200406,1173905,5406622,1,,,BATESLAND,43.1,-102.13333,,
120,200406,1173905,5406623,1,17.0,SSW,RED SHIRT,43.43333,-103.03333,,
121,200406,1173905,5406624,1,15.0,SW,RED SHIRT,43.51667,-103.11667,,
122,200406,1173905,5406625,1,,,OGLALA,43.18333,-102.75,,
123,200406,1173913,5406650,1,4.0,S,PORCUPINE,43.18333,-102.33333,,
124,200406,1173913,5406651,1,8.0,S,POTATO CREEK,43.41667,-102.0,,
125,200406,1173913,5406652,1,,,WANBLEE,43.56667,-101.66667,,
126,200406,1172756,5404241,1,,,CONNER,45.93333,-114.13333,,
127,200406,1172459,5404706,1,5.0,N,HEMPHILL,31.4,-93.85,,
128,200406,1172460,5404707,1,,,TYLER,32.35,-95.3,,
129,200406,1172461,5404708,1,8.0,SW,TYLER,32.26667,-95.4,,
130,200406,1172462,5404709,1,8.0,SW,TYLER,32.26667,-95.4,,
131,200405,1172251,5404530,1,,,LOST CREEK,37.48333,-83.33333,,
132,200405,1172252,5404531,1,,,IRVINE,,,,
133,200405,1172253,5404532,1,,,JEFFERSONVILLE,,,,
134,200405,1172254,5404533,1,,,WILSTACY,,,,
135,200405,1172255,5404534,1,,,MEANS,,,,
136,200406,1172384,5404293,1,,,BILLINGS,37.06667,-93.56667,,
137,200406,1172385,5404294,1,,,BILLINGS,37.06667,-93.56667,,
138,200406,1172386,5404295,1,1.0,N,FORSYTH,36.7,-93.11667,,
139,200406,1172387,5404296,1,1.0,SW,HARWOOD,37.93333,-94.18333,,
140,200406,1172388,5404297,1,,,EL DORADO SPGS,37.86667,-94.03333,,
141,200406,1172389,5404298,1,,,EL DORADO SPGS,37.86667,-94.03333,,
142,200406,1172390,5404299,1,,,EL DORADO SPGS,37.86667,-94.03333,,
143,200406,1172391,5404300,1,,,BRONSON,,,,
144,200406,1172392,5404301,1,,,CARTHAGE,,,,
145,200406,1172393,5404302,1,,,PLEW,,,,
146,200406,1172394,5404303,1,,,MAPLETON,,,,
147,200406,1172395,5404304,1,,,LAMAR,,,,
148,200406,1172396,5404305,1,,,CASSVILLE,,,,
149,200406,1172397,5404306,1,,,MT VERNON,,,,
150,200406,1172398,5404307,1,,,NEOSHO,,,,
151,200406,1172405,5404382,1,,,,,,,
152,200406,1172406,5404383,1,,,,,,,
153,200406,1172407,5404384,1,,,,,,,
154,200406,1172408,5404385,1,3.0,S,PRINCETON,35.41667,-78.16667,,
155,200406,1172408,5404386,1,,,NAHUNTA,35.5,-78.06667,,
156,200405,1172306,5404023,1,3.0,ESE,STOUGHTON,42.9,-89.15,,
157,200405,1172230,5404448,1,,,BRODHEAD,,,,
158,200405,1172231,5404449,1,,,SOMERSET,,,,
159,200405,1172232,5404450,1,,,BARBOURVILLE,36.86667,-83.88333,,
160,200405,1172233,5404451,1,,,LAUREL CREEK,,,,
161,200405,1172306,5404031,1,1.0,NE,MENOMONEE FALLS,,,,
162,200406,1172933,5405192,1,9.0,NW,DRYDEN,30.15,-102.21667,,
163,200406,1172934,5405193,1,10.0,WSW,PYOTE,31.48333,-103.28333,,
164,200406,1172936,5405289,1,1.0,NW,MIDLAND,32.01667,-102.1,,
165,200406,1172999,5405290,1,,,SOMERS,42.38333,-94.43333,,
166,200406,1172999,5405291,1,2.0,W,MOORLAND,42.43333,-94.33333,,
167,200406,1172934,5405200,1,7.0,SSW,PECOS,31.316670000000002,-103.53333,,
168,200406,1172941,5405362,1,10.0,S,ALPINE,30.21667,-103.66667,,
169,200406,1172941,5405363,1,22.0,WNW,BELDING,30.9,-103.36667,,
170,200406,1172999,5405214,1,3.0,W,RINGSTED,43.3,-94.58333,,
171,200406,1172999,5405215,1,1.0,W,RINGSTED,43.3,-94.53333,,
172,200406,1172999,5405216,1,3.0,NW,RINGSTED,43.33333,-94.56667,,
173,200406,1172999,5405217,1,,,ARMSTRONG,43.4,-94.5,,
174,200406,1172999,5405218,1,6.0,WNW,SWEA CITY,43.41667,-94.41667,,
175,200406,1172999,5405219,1,5.0,NNE,EMMETSBURG,43.18333,-94.66667,,
176,200406,1172999,5405220,1,,,RINGSTED,43.3,-94.51666999999999,,
177,200406,1172999,5405221,1,5.0,SW,SWEA CITY,43.33333,-94.36667,,
178,200406,1173000,5405386,1,7.0,W,PERRY,41.83333,-94.25,,
179,200406,1173000,5405387,1,,,BOONE,42.06667,-93.88333,,
180,200406,1172940,5405360,1,10.0,E,PLATEAU,31.066670000000002,-104.38333,,
181,200406,1172940,5405361,1,,,TOYAH,31.316670000000002,-103.78333,,
182,200406,1172988,5404927,1,1.0,SW,EAST DAYTON,43.38333,-83.3,,
183,200406,1172942,5405443,1,,,ALPINE,30.366670000000003,-103.66667,,
184,200406,1173002,5405470,1,4.0,W,FT DODGE,42.5,-94.26666999999999,,
185,200405,1171671,5403419,1,,,,,,,
186,200405,1171672,5403420,1,,,,,,,
187,200405,1171672,5403421,1,,,,,,,
188,200405,1171672,5403422,1,,,,,,,
189,200406,1172938,5403498,1,,,WESTBROOK,32.35,-101.01666999999999,,
190,200406,1172146,5403499,1,10.0,S,SHARON SPGS,38.73333,-101.73333000000001,,
191,200406,1172146,5403500,1,12.0,SW,SHARON SPGS,38.76667,-101.88333,,
192,200406,1172938,5403566,1,17.0,SSE,COLORADO CITY,32.16667,-100.73333000000001,,
193,200406,1172538,5403609,1,,,PRESCOTT,33.8,-93.38333,,
194,200406,1172539,5403610,1,,,ASHDOWN,33.66667,-94.13333,,
195,200406,1172908,5406084,1,,,ENTERPRISE,38.9,-97.11667,,
196,200405,1171689,5401949,1,3.0,NE,SHICKLEY,40.46667,-99.25,,
197,200405,1172179,5402000,1,5.0,W,SALYERSVILLE,37.75,-83.15,,
198,200405,1171517,5401467,1,2.0,SE,EUREKA,39.68333,-88.13333,,
199,200405,1171517,5401468,1,,,HAVANA,39.48333,-88.36667,,
200,200405,1171517,5401469,1,,,HAVANA,39.23333,-89.11667,,
201,200405,1171517,5401470,1,,,BEARDSTOWN,39.88333,-88.73333000000001,,
202,200405,1171517,5401471,1,,,PEKIN,40.2,-88.36667,,
203,200405,1171517,5401472,1,,,DELAVAN,,,,
204,200405,1171225,5401473,1,2.0,N,LONGMONT,40.2,-105.1,,
205,200405,1171225,5401474,1,1.0,W,CARR,40.9,-104.88333,,
206,200405,1171225,5401475,1,1.0,N,ROCKPORT,40.91667,-104.78333,,
207,200405,1171225,5401476,1,,,CARR,40.9,-104.86667,,
208,200405,1171225,5401477,1,13.0,NNW,FIRESTONE,40.28333,-105.03333,,
209,200405,1171225,5401478,1,2.0,SW,LOVELAND,40.38333,-105.1,,
210,200405,1171225,5401479,1,2.0,E,SIMLA,39.16667,-104.0,,
211,200405,1171465,5401512,1,,,LYONS,39.03333,-87.16667,,
212,200405,1171465,5401513,1,8.0,SW,BLOOMINGTON,38.98333,-87.08333,,
213,200405,1171465,5401514,1,,,SULLIVAN,39.08333,-86.61667,,
214,200405,1171465,5401515,1,1.0,SW,RUSSIAVILLE,39.1,-87.41667,,
215,200405,1171256,5401765,1,5.0,W,LADONIA,32.46667,-85.15,,
216,200405,1171257,5401766,1,,,AUBURN,32.61667,-85.46667,,
217,200405,1171466,5401767,1,5.0,NW,CLOVERDALE,40.21667,-85.76666999999999,,
218,200405,1171466,5401768,1,3.0,W,BRAZIL,39.08333,-86.46667,,
219,200405,1171466,5401769,1,,,LITTLE PT,38.8,-85.85,,
220,200405,1171466,5401770,1,4.0,S,CLAYTON,38.96667,-87.4,,
221,200405,1171261,5401796,1,,,PRATT CITY,33.58333,-86.86667,,
222,200405,1171262,5401797,1,,,MOUNTAIN BROOK,33.5,-86.75,,
223,200405,1171262,5401798,1,8.0,NE,PELHAM,33.36667,-86.71667,,
224,200405,1171263,5401799,1,,,BRIERFIELD,33.03333,-86.91667,,
225,200405,1171264,5401800,1,,,ELMIRA ARPT,42.16667,-76.9,,
226,200405,1171265,5401801,1,,,CONKLIN,42.03333,-75.8,,
227,200405,1171685,5401927,1,,,,,,,
228,200405,1171686,5401928,1,,,WILCOX,40.36667,-99.23333000000001,,
229,200405,1171686,5401929,1,1.0,N,AYR,,,,
230,200406,1172083,5402379,1,,,NORTHWEST PORTION,,,,
231,200406,1172083,5402380,1,,,CENTRAL PORTION,,,,
232,200405,1171723,5402723,1,7.0,SW,DOVRAY,43.98333,-95.65,,
233,200405,1171723,5402724,1,7.0,SW,DOVRAY,43.98333,-95.65,,
234,200405,1171724,5402725,1,6.0,SW,AVOCA,43.88333,-95.75,,
235,200405,1171725,5402726,1,6.0,NW,ELK PT,42.75,-96.75,,
236,200405,1171652,5402591,1,,,MORLAND,39.35,-100.08333,,
237,200405,1171652,5402592,1,8.0,SW,SHARON SPGS,38.8,-101.83333,,
238,200405,1171653,5402593,1,,,YUMA,40.11667,-102.71667,,
239,200405,1171654,5402594,1,12.0,W,WINONA,39.06667,-101.46667,,
240,200405,1171636,5402408,1,2.0,E,LUMBERTON,34.61667,-78.96667,,
241,200405,1171637,5402409,1,4.0,NW,LORIS,34.08333,-78.93333,,
242,200405,1171638,5402410,1,,,LUMBERTON,34.61667,-79.0,,
243,200405,1171639,5402411,1,,,FAIRMONT,34.5,-79.11667,,
244,200405,1171640,5402412,1,1.0,E,CONWAY,33.83333,-79.03333,,
245,200405,1171709,5402621,1,3.0,W,YANKTON,42.86667,-97.45,,
246,200405,1171709,5402622,1,,,YANKTON,42.86667,-97.38333,,
247,200405,1171710,5402623,1,3.0,NW,BANCROFT,44.51667,-97.8,,
248,200405,1171710,5402624,1,2.0,N,BANCROFT,44.51667,-97.75,,
249,200406,1173294,5404998,1,,,DUNBAR,40.66667,-96.03333,,
250,200406,1173295,5404999,1,,,ASHLAND,41.05,-96.38333,,
251,200406,1173296,5405000,1,7.0,NNE,TOBIAS,40.51667,-97.28333,,
252,200406,1173297,5405001,1,,,OMAHA,41.26667,-96.0,,
253,200406,1173298,5405002,1,,,OMAHA,41.26667,-96.0,,
254,200406,1173299,5405003,1,3.0,E,WAHOO,41.21667,-96.56667,,
255,200406,1172920,5405004,1,,,WILLISTON,34.78333,-76.5,,
256,200406,1172921,5405005,1,,,FARMVILLE,35.6,-77.6,,
257,200406,1172921,5405006,1,,,COLUMBIA,35.91667,-76.25,,
258,200406,1172921,5405007,1,,,SNOW HILL,35.45,-77.68333,,
259,200406,1172921,5405008,1,,,JAMESVILLE,35.81667,-76.9,,
260,200406,1172921,5405009,1,5.0,SW,BELHAVEN,35.48333,-76.7,,
261,200406,1172921,5405010,1,,,PINK HILL,35.05,-77.75,,
262,200406,1172921,5405011,1,8.0,N,KENANSVILLE,35.06667,-77.95,,
263,200406,1172921,5405012,1,,,NEW BERN,35.11667,-77.05,,
264,200406,1172921,5405013,1,,,WARSAW,35.0,-78.08333,,
265,200406,1172921,5405014,1,,,RICHLANDS,34.9,-77.53333,,
266,200406,1172921,5405015,1,,,ARAPAHOE,35.03333,-76.83333,,
267,200407,1173183,5405065,1,,,OLSBURG,39.91667,-97.9,,
268,200407,1173183,5405066,1,1.0,W,OLSBURG,39.43333,-96.61667,,
269,200407,1173183,5405067,1,,,EMMETT,39.43333,-96.63333,,
270,200407,1173183,5405068,1,5.0,SE,TOPEKA,39.3,-96.05,,
271,200407,1173183,5405069,1,,,NORTONVILLE,39.0,-95.61667,,
272,200407,1173184,5405070,1,6.0,N,GLASCO,39.45,-97.85,,
273,200407,1173185,5405071,1,,,MINNEAPOLIS,39.13333,-97.71667,,
274,200407,1173185,5405072,1,,,WELLS,39.15,-97.55,,
275,200406,1172998,5405210,1,2.0,NE,AYRSHIRE,43.05,-94.81667,,
276,200406,1172998,5405211,1,2.0,E,PALMER,42.63333,-94.56667,,
277,200406,1172999,5405212,1,1.0,W,RUTHVEN,43.13333,-94.93333,,
278,200406,1172999,5405213,1,3.0,W,RINGSTED,43.3,-94.58333,,
279,200406,1172934,5405283,1,10.0,W,FT DAVIS,30.58333,-104.05,,
280,200406,1172939,5405358,1,5.0,SSW,(MAF) MIDLAND INTL,31.866670000000003,-102.23333000000001,,
281,200406,1172939,5405359,1,4.0,W,BIG LAKE,,,,
282,200406,1173011,5405558,1,2.0,W,ALLENDALE,33.0,-81.33333,,
283,200406,1173011,5405559,1,,,GREEN POND,32.73333,-80.61667,,
284,200406,1173011,5405560,1,,,ADAMS RUN,32.71667,-80.35,,
285,200406,1173011,5405561,1,,,CHARLESTON,32.78333,-79.93333,,
286,200405,1173218,5405562,1,,,SUFFOLK,36.73333,-76.58333,,
287,200405,1173219,5405563,1,,,AYDLETT,36.33333,-75.9,,
288,200405,1173220,5405564,1,2.0,WNW,WHITE STONE,37.66667,-76.43333,,
289,200405,1173221,5405565,1,,,AVALON,37.9,-76.41667,,
290,200405,1173221,5405566,1,,,JEFFERSON,37.61667,-77.91667,,
291,200405,1173221,5405567,1,,,MAIDENS,37.68333,-77.86667,,
292,200405,1173221,5405568,1,,,AMELIA,37.33333,-77.98333000000001,,
293,200406,1172942,5405442,1,,,BELDING,30.78333,-103.01666999999999,,
294,200405,1172296,5403791,1,,,BELOIT,42.51667,-89.03333,,
295,200405,1172296,5403792,1,,,BRODHEAD,,,,
296,200405,1171671,5403415,1,,,,,,,
297,200405,1171671,5403416,1,,,,,,,
298,200405,1171671,5403417,1,,,,,,,
299,200405,1171671,5403418,1,,,,,,,
300,200405,1171678,5403440,1,6.0,E,LEXINGTON,41.3,-98.41667,,
301,200405,1171678,5403447,1,,,SWEETWATER,40.3,-97.66667,,
302,200405,1171678,5403448,1,7.0,NE,HAZARD,40.63333,-97.7,,
303,200405,1172280,5403449,1,1.0,E,LIVINGSTON,,,,
304,200406,1172536,5403607,1,1.0,E,BOGATA,33.46667,-95.2,,
305,200406,1172537,5403608,1,2.0,SW,TEXARKANA,33.41667,-94.06667,,
306,200405,1172179,5403782,1,,,WIBORG,36.8,-84.48333000000001,,
307,200405,1172179,5403783,1,1.0,S,MOREHEAD,38.16667,-83.43333,,
308,200405,1172295,5403784,1,6.0,NE,MONTELLO,43.86667,-89.23333000000001,,
309,200405,1172302,5403906,1,,,MADISON,,,,
310,200405,1172179,5403980,1,,,PINEVILLE,36.76667,-83.68333,,
311,200405,1172302,5403814,1,,,CEDARBURG,43.28333,-87.98333000000001,,
312,200405,1172179,5403890,1,,,HAZARD,37.25,-83.2,,
313,200405,1172179,5403985,1,,,COUNTYWIDE,36.7,-83.2,,
314,200405,1171512,5400740,1,2.0,E,AUBURN,39.58333,-89.71667,,
315,200405,1171512,5400741,1,1.0,S,MOWEAQUA,39.6,-89.01666999999999,,
316,200405,1171512,5400742,1,,,SULLIVAN,39.6,-88.61667,,
317,200405,1171512,5400743,1,,,BETHANY,39.65,-88.73333000000001,,
318,200405,1171512,5400744,1,,,ARTHUR,39.71667,-88.46667,,
319,200405,1171488,5400792,1,,,,,,,
320,200405,1171488,5400793,1,,,,,,,
321,200405,1171488,5400794,1,,,,,,,
322,200405,1171489,5400795,1,,,CONNERSVILLE,39.65,-85.13333,,
323,200405,1171489,5400796,1,,,LIBERTY,39.63333,-84.93333,,
324,200405,1171490,5400797,1,,,URBANA,40.11667,-83.75,,
325,200405,1171490,5400798,1,,,HILLIARD,40.03333,-83.15,,
326,200405,1171490,5400799,1,7.0,NW,LONDON,39.95,-83.55,,
327,200405,1171490,5400800,1,2.0,SE,WEST ELKTON,39.56667,-84.51666999999999,,
328,200405,1171491,5400977,1,,,,,,,
329,200405,1171491,5400978,1,,,,,,,
330,200405,1171491,5400979,1,,,,,,,
331,200405,1171171,5400846,1,,,,,,,
332,200405,1171464,5400847,1,,,BLOOMFIELD,39.03333,-86.93333,,
333,200405,1171359,5401054,1,,,HERKIMER,,,,
334,200405,1171360,5401055,1,,,MIDDLEVILLE,,,,
335,200405,1171361,5401056,1,,,MIDDLEBURG,42.6,-74.35,,
336,200405,1171362,5401057,1,,,BERNE,42.61667,-74.13333,,
337,200405,1171363,5401058,1,,,ASHLAND,42.3,-74.33333,,
338,200405,1171364,5401059,1,,,LIVINGSTON,42.15,-73.76666999999999,,
339,200405,1171365,5401060,1,,,FISHKILL,41.53333,-73.91667,,
340,200405,1171366,5401061,1,,,WAPPINGERS FALLS,41.6,-73.91667,,
341,200405,1171367,5401062,1,,,NORTH ILION,43.03333,-75.03333,,
342,200405,1171493,5401063,1,,,ST PARIS,40.11667,-83.95,,
343,200405,1171494,5401064,1,,,COUNTYWIDE,39.46667,-83.51666999999999,,
344,200405,1171494,5401065,1,,,ARCANUM,39.4,-83.38333,,
345,200405,1171494,5401066,1,,,MINFORD,39.38333,-83.31667,,
346,200406,1172908,5406085,1,,,NAVARRE,38.8,-97.1,,
347,200406,1172908,5406086,1,5.0,S,ENTERPRISE,38.83333,-97.11667,,
348,200406,1173785,5406330,1,1.0,S,BEATTYVILLE,37.56667,-83.71667,,
349,200406,1173786,5406331,1,,,PRIMROSE,37.6,-83.61667,,
350,200406,1173787,5406332,1,,,POLKSVILLE,38.13333,-83.65,,
351,200401,1165811,5384302,1,,,,,,,
352,200401,1165811,5384303,1,,,,,,,
353,200401,1165812,5384304,1,,,,,,,
354,200401,1165812,5384305,1,,,,,,,
355,200401,1165812,5384306,1,,,,,,,
356,200401,1165812,5384307,1,,,,,,,
357,200401,1165813,5384308,1,,,,,,,
358,200401,1165813,5384309,1,,,,,,,
359,200401,1165813,5384310,1,,,,,,,
360,200402,1165921,5384364,1,,,,,,,
361,200402,1165921,5384365,1,,,,,,,
362,200402,1165921,5384366,1,,,,,,,
363,200402,1165921,5384367,1,,,,,,,
364,200402,1165921,5384368,1,,,,,,,
365,200402,1165921,5384369,1,,,,,,,
366,200402,1165921,5384370,1,,,,,,,
367,200401,1165519,5384371,1,,,,,,,
368,200401,1165519,5384372,1,,,,,,,
369,200401,1165519,5384373,1,,,,,,,
370,200401,1166001,5384566,1,,,,,,,
371,200402,1166284,5384621,1,,,,,,,
372,200402,1166285,5384642,1,,,,,,,
373,200402,1166109,5384587,1,,,,,,,
374,200402,1166109,5384588,1,,,,,,,
375,200403,1166121,5384886,1,,,,,,,
376,200402,1166510,5384942,1,,,,,,,
377,200402,1166022,5384963,1,,,,,,,
378,200402,1166416,5386175,1,,,,,,,
379,200402,1166416,5386176,1,,,,,,,
380,200403,1166174,5385999,1,,,,,,,
381,200403,1166174,5386000,1,,,,,,,
382,200403,1166174,5386001,1,,,,,,,
383,200403,1166115,5384877,1,,,,,,,
384,200403,1166115,5384878,1,,,,,,,
385,200403,1166116,5384879,1,,,,,,,
386,200403,1166117,5384880,1,,,,,,,
387,200401,1166321,5385150,1,,,,,,,
388,200401,1166131,5385262,1,,,,,,,
389,200401,1166131,5385263,1,,,,,,,
390,200401,1166325,5385171,1,,,,,,,
391,200402,1166515,5385193,1,,,,,,,
392,200402,1166515,5385194,1,,,,,,,
393,200402,1166515,5385195,1,,,,,,,
394,200402,1166515,5385196,1,,,,,,,
395,200402,1166516,5385197,1,3.0,E,ARRINGTON,39.46667,-95.48333000000001,,
